Index,Deflection_nm,Excitation
188,-0.006714,0.7026499697988495
189,-0.007324,0.6936533058128053
190,-0.007324,0.6845471059286888
191,-0.004272000000000001,0.6753328081210249
192,-0.003357,0.6660118674342517
193,-0.0009155,0.6565857557529567
194,-0.004272000000000001,0.6470559615694446
195,-0.0003052,0.6374239897486899
196,0.0,0.6276913612907009
197,0.001221,0.6178596130903347
198,0.003662,0.6079302976946056
199,0.005188,0.5979049830575194
200,0.005188,0.5877852522924736
201,0.00885,0.577572703422268
202,0.01099,0.5672689491267567
203,0.01221,0.5568756164881882
204,0.01434,0.5463943467342692
205,0.015560000000000001,0.535826794978997
206,0.015560000000000001,0.525174629961296
207,0.02289,0.5144395337815066
208,0.02533,0.5036232016357614
209,0.02533,0.49272734154829195
210,0.028079999999999997,0.4817536741017156
211,0.031129999999999998,0.4707039321653332
212,0.03204,0.459579860621488
213,0.03723,0.4483832160900323
214,0.039369999999999995,0.43711576665093327
215,0.04333,0.4257792915650729
216,0.04517,0.4143755809932843
217,0.04913000000000001,0.40290643571366314
218,0.05371,0.3913736668372028
219,0.055240000000000004,0.3797790955218014
220,0.0589,0.36812455268467853
221,0.06287,0.3564118787132512
222,0.06348,0.34464292317451745
223,0.07050000000000001,0.33281954452298695
224,0.07172,0.3209436098072097
225,0.07599,0.30901699437494795
226,0.07873999999999999,0.29704158157703536
227,0.08209000000000001,0.28501926246997644
228,0.0885,0.2729519355173259
229,0.08911,0.2608415062898975
230,0.09369,0.24868988716485524
231,0.09644,0.23649899702372545
232,0.1004,0.22427076094938142
233,0.09979,0.2120071099220548
234,0.1013,0.1997099805144075
235,0.1065,0.18738131458572502
236,0.1105,0.1750230589752763
237,0.1141,0.16263716519488422
238,0.116,0.15022558912075756
239,0.1187,0.13779029068463847
240,0.1181,0.12533323356430498
241,0.1202,0.11285638487348232
242,0.1242,0.10036171485121498
243,0.1251,0.0878511965507436
244,0.1291,0.07532680552793304
245,0.1291,0.06279051952931358
246,0.1321,0.05024431817977055
247,0.13369999999999999,0.03769018266993498
248,0.13340000000000002,0.025130095443337813
249,0.1355,0.01256603988335328
250,0.1376,1.2246467991473532e-16
251,0.1382,-0.012566039883352148
252,0.1431,-0.025130095443337126
253,0.14100000000000001,-0.03769018266993385
254,0.1428,-0.050244318179768974
255,0.1453,-0.06279051952931246
256,0.1434,-0.07532680552793235
257,0.1459,-0.0878511965507429
258,0.1465,-0.10036171485121428
259,0.1453,-0.11285638487348164
260,0.1453,-0.12533323356430343
261,0.14400000000000002,-0.13779029068463777
262,0.145,-0.15022558912075643
263,0.1456,-0.16263716519488308
264,0.1477,-0.1750230589752752
265,0.1443,-0.18738131458572432
266,0.145,-0.19970998051440683
267,0.145,-0.21200710992205413
268,0.1428,-0.22427076094938075
269,0.1422,-0.23649899702372393
270,0.1422,-0.24868988716485457
271,0.1373,-0.2608415062898964
272,0.1361,-0.2729519355173248
273,0.1382,-0.2850192624699754
274,0.1355,-0.2970415815770347
275,0.1346,-0.30901699437494645
276,0.1331,-0.32094360980720904
277,0.13119999999999998,-0.3328195445229863
278,0.12940000000000002,-0.3446429231745164
279,0.1254,-0.3564118787132506
280,0.12390000000000001,-0.3681245526846775
281,0.1202,-0.3797790955218007
282,0.116,-0.39137366683720176
283,0.1138,-0.4029064357136621
284,0.11140000000000001,-0.41437558099328325
285,0.1077,-0.42577929156507227
286,0.1044,-0.43711576665093266
287,0.09979,-0.4483832160900317
288,0.09827,-0.45957986062148776
289,0.09276999999999999,-0.4707039321653318
290,0.0885,-0.481753674101715
291,0.08514000000000001,-0.492727341548291
292,0.07995999999999999,-0.5036232016357604
293,0.07751000000000001,-0.5144395337815056
294,0.07111,-0.5251746299612954
295,0.06653,-0.535826794978996
296,0.06378,-0.5463943467342686
297,0.05829,-0.5568756164881876
298,0.05646,-0.5672689491267559
299,0.04913000000000001,-0.5775727034222674
300,0.04486,-0.5877852522924727
301,0.038759999999999996,-0.5979049830575185
302,0.0351,-0.6079302976946047
303,0.028079999999999997,-0.6178596130903341
304,0.0235,-0.6276913612906997
305,0.018920000000000003,-0.6374239897486893
306,0.01282,-0.647055961569444
307,0.007019,-0.6565857557529559
308,0.003662,-0.6660118674342514
309,-0.0006104,-0.675332808121024
310,-0.00824,-0.6845471059286884
311,-0.01129,-0.6936533058128044
312,-0.01617,-0.7026499697988488
313,-0.02136,-0.7115356772092847
314,-0.02655,-0.7203090248879066
315,-0.03296,-0.728968627421411
316,-0.03632,-0.7375131173581735
317,-0.0412,-0.7459411454241821
318,-0.04639,-0.7542513807361032
319,-0.051570000000000005,-0.7624425110114473
320,-0.054020000000000006,-0.7705132427757888
321,-0.061950000000000005,-0.7784623015670231
322,-0.06256,-0.7862884321366186
323,-0.06653,-0.793990398647835
324,-0.07202,-0.8015669848708759
325,-0.07233,-0.8090169943749468
326,-0.07843000000000001,-0.8163392507171839
327,-0.08179,-0.823532597628427
328,-0.08453000000000001,-0.8305958991958122
329,-0.08881,-0.8375280400421413
330,-0.09094,-0.8443279255020147
331,-0.09003,-0.8509944817946916
332,-0.09215999999999999,-0.8575266561936521
333,-0.09094,-0.8639234171928347
334,-0.09491,-0.8701837546695252
335,-0.09520999999999999,-0.8763066800438636
336,-0.0943,-0.882291226434953
337,-0.0943,-0.8881364488135443
338,-0.09276999999999999,-0.8938414241512636
339,-0.09154999999999999,-0.8994052515663709
340,-0.09003,-0.904827052466019
341,-0.08606,-0.9101059706849955
342,-0.08148000000000001,-0.9152411726209172
343,-0.08026000000000001,-0.9202318473658699
344,-0.07477,-0.9250772068344577
345,-0.06989000000000001,-0.9297764858882511
346,-0.06653,-0.9343289424566118
347,-0.06439,-0.938733857653874
348,-0.05981,-0.9429905358928643
349,-0.05615,-0.9470983049947439
350,-0.055240000000000004,-0.9510565162951535
351,-0.051570000000000005,-0.9548645447466427
352,-0.04913000000000001,-0.9585217890173756
353,-0.047909999999999994,-0.9620276715860857
354,-0.04944,-0.9653816388332738
355,-0.046689999999999995,-0.968583161128631
356,-0.04272,-0.9716317329146739
357,-0.04517,-0.9745268727865771
358,-0.04425,-0.9772681235681933
359,-0.04333,-0.9798550523842469
360,-0.04303,-0.9822872507286885
361,-0.04333,-0.9845643345292052
362,-0.0412,-0.9866859442078679
363,-0.04059,-0.988651744737914
364,-0.039060000000000004,-0.9904614256966511
365,-0.039670000000000004,-0.9921147013144778
366,-0.038759999999999996,-0.9936113105200084
367,-0.039670000000000004,-0.9949510169813001
368,-0.03723,-0.9961336091431725
369,-0.03662,-0.9971589002606138
370,-0.0351,-0.9980267284282716
371,-0.03418,-0.9987369566060175
372,-0.03693,-0.9992894726405892
373,-0.03448,-0.9996841892832999
374,-0.03418,-0.9999210442038161
375,-0.03174,-1.0
376,-0.03174,-0.9999210442038161
377,-0.03143,-0.9996841892833
378,-0.0293,-0.9992894726405893
379,-0.03204,-0.9987369566060176
380,-0.0293,-0.9980267284282716
381,-0.028079999999999997,-0.9971589002606139
382,-0.027469999999999998,-0.9961336091431726
383,-0.02838,-0.9949510169813003
384,-0.02869,-0.9936113105200084
385,-0.02777,-0.992114701314478
386,-0.0238,-0.9904614256966513
387,-0.02777,-0.9886517447379141
388,-0.02533,-0.9866859442078681
389,-0.02655,-0.9845643345292054
390,-0.02441,-0.9822872507286887
391,-0.0235,-0.9798550523842471
392,-0.0238,-0.9772681235681937
393,-0.02502,-0.9745268727865773
394,-0.02197,-0.9716317329146741
395,-0.02289,-0.9685831611286313
396,-0.02136,-0.9653816388332741
397,-0.02075,-0.962027671586086
398,-0.01984,-0.9585217890173763
399,-0.01862,-0.9548645447466431
400,-0.01984,-0.9510565162951539
401,-0.02014,-0.9470983049947446
402,-0.0174,-0.9429905358928647
403,-0.0177,-0.9387338576538744
404,-0.01648,-0.9343289424566122
405,-0.0174,-0.9297764858882516
406,-0.01678,-0.9250772068344583
407,-0.01709,-0.9202318473658708
408,-0.01648,-0.9152411726209176
409,-0.01709,-0.9101059706849961
410,-0.01526,-0.9048270524660199
411,-0.01282,-0.8994052515663714
412,-0.013730000000000001,-0.8938414241512641
413,-0.01221,-0.8881364488135453
414,-0.014039999999999999,-0.8822912264349535
415,-0.01312,-0.8763066800438638
416,-0.01129,-0.8701837546695262
417,-0.01129,-0.8639234171928354
418,-0.01129,-0.8575266561936528
419,-0.01007,-0.8509944817946923
420,-0.007935,-0.8443279255020155
421,-0.009460000000000001,-0.8375280400421421
422,-0.0076289999999999995,-0.8305958991958134
423,-0.01038,-0.8235325976284277
424,-0.007935,-0.8163392507171842
425,-0.007324,-0.8090169943749481
426,-0.0076289999999999995,-0.8015669848708766
427,-0.007324,-0.7939903986478358
428,-0.007019,-0.7862884321366194
429,-0.007019,-0.7784623015670239
430,-0.003967,-0.7705132427757896
431,-0.0045780000000000005,-0.7624425110114488
432,-0.003662,-0.754251380736104
433,-0.003662,-0.7459411454241829
434,-0.003357,-0.7375131173581746
435,-0.0045780000000000005,-0.7289686274214121
436,-0.002441,-0.7203090248879075
437,-0.002747,-0.7115356772092858
438,-0.0021360000000000003,-0.7026499697988496
439,-0.0021360000000000003,-0.6936533058128054
440,-0.001526,-0.6845471059286896
441,-0.002747,-0.6753328081210253
442,-0.0009155,-0.6660118674342524
443,-0.0021360000000000003,-0.6565857557529572
444,0.0006104,-0.647055961569445
445,-0.0003052,-0.6374239897486903
446,-0.001831,-0.627691361290701
447,0.0003052,-0.6178596130903348
448,0.0003052,-0.6079302976946057
449,0.0021360000000000003,-0.5979049830575198
450,0.0045780000000000005,-0.587785252292474
451,0.001831,-0.5775727034222684
452,0.0021360000000000003,-0.5672689491267572
453,0.001221,-0.5568756164881886
454,0.001526,-0.5463943467342697
455,0.003662,-0.5358267949789971
456,0.003357,-0.5251746299612968
457,0.005188,-0.5144395337815068
458,0.004272000000000001,-0.5036232016357618
459,0.002747,-0.49272734154829245
460,0.0045780000000000005,-0.4817536741017161
461,0.004883,-0.4707039321653333
462,0.0054930000000000005,-0.4595798606214893
463,0.006104,-0.4483832160900328
464,0.007935,-0.4371157666509334
465,0.0054930000000000005,-0.4257792915650738
466,0.006409,-0.4143755809932844
467,0.005798,-0.40290643571366364
468,0.007935,-0.3913736668372033
469,0.006409,-0.3797790955218019
470,0.006714,-0.3681245526846787
471,0.006409,-0.35641187871325214
472,0.00885,-0.34464292317451756
473,0.009155,-0.33281954452298707
474,0.006714,-0.32094360980721065
475,0.009155,-0.3090169943749477
476,0.009766,-0.29704158157703586
477,0.007324,-0.285019262469977
478,0.007019,-0.272951935517326
479,0.007935,-0.2608415062898976
480,0.01038,-0.2486898871648562
481,0.009766,-0.23649899702372515
482,0.009155,-0.22427076094938242
483,0.009155,-0.21200710992205576
484,0.007324,-0.1997099805144072
485,0.009155,-0.18738131458572557
486,0.01099,-0.17502305897527687
487,0.00824,-0.16263716519488433
488,0.01007,-0.15022558912075767
489,0.01221,-0.13779029068463947
490,0.009766,-0.12533323356430465
491,0.01007,-0.112856384873482
492,0.009460000000000001,-0.10036171485121687
493,0.0116,-0.08785119655074417
494,0.009766,-0.0753268055279336
495,0.01007,-0.06279051952931415
496,0.01007,-0.05024431817977022
497,0.01007,-0.03769018266993599
498,0.009460000000000001,-0.025130095443338822
499,0.01068,-0.012566039883353848
